fecha,gym_id,sede,ciudad,provincia,membership,segmento_cliente,cliente_id,edad,genero,fecha_alta,antiguedad_meses,activo,promocion,canal,dispositivo,clima,feriado,indice_competencia,tendencia_busqueda,visitas_mes,tasa_participacion_clases,sesiones_personal_trainer,ingreso_membresia,ingreso_clases,ingreso_personal_trainer,ingreso_retail,ingreso_total,costo_staff,costo_alquiler,costo_servicios,costo_marketing,capex_asignado,costo_total,profit,nps,satisfaccion,riesgo_churn,cancelaciones,referidos,ocupacion,downtime_equipos
2024-01-27,GYM003,oberFiting - Recoleta,Recoleta,CABA,Premium,Nuevo,C02791,27,F,2023-08-13,5,Sí,No,App,Mobile,Soleado,No,1.09,62,9,0.477,2,35000.0,1175.3,20825.29,6138.37,63138.96,8724.6,6743.88,2587.29,2265.36,3000,23321.13,39817.83,68,6,0.272,0,0,0.67,0.033
2024-01-27,GYM003,oberFiting - Recoleta,Recoleta,CABA,Trimestral,Recurrente,C09774,37,F,2023-08-04,5,Sí,No,App,Desktop,Lluvioso,No,0.99,57,4,0.373,2,54000.0,1471.36,23589.33,3454.85,82515.54,8196.73,6403.0,1975.22,2600.52,0,19175.47,63340.07,18,7,0.303,0,0,0.5,0.025
2024-01-27,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Recurrente,C05123,32,M,2024-01-07,0,No,No,App,Desktop,Nublado,No,1.01,65,6,0.49,0,20000.0,3675.77,0.0,3978.31,27654.08,9258.78,7370.59,2302.11,2413.76,0,21345.24,6308.84,39,8,0.201,1,1,0.58,0.013
2024-01-27,GYM008,oberFiting - Salta,Salta,Salta,Premium,Recurrente,C04839,31,M,2024-01-13,0,Sí,No,App,Desktop,Lluvioso,No,0.79,56,5,0.641,2,35000.0,1403.12,16925.5,654.11,53982.73,9430.87,6064.17,1244.39,1883.06,3000,21622.49,32360.24,40,9,0.256,0,0,0.53,0.071
2024-01-28,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Mensual,Recurrente,C01127,46,M,2023-10-15,3,Sí,No,App,Mobile,Caluroso,No,1.1,34,4,0.173,1,20000.0,1138.73,11569.29,3008.31,35716.33,13059.06,8016.85,3172.09,174.46,0,24422.46,11293.87,72,9,0.273,0,1,0.52,0.009
2024-01-28,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Recurrente,C02688,49,F,2023-10-17,3,Sí,No,Presencial,Mobile,Nublado,No,1.1,53,12,0.334,3,20000.0,2762.73,26169.14,777.95,49709.82,8544.19,6841.08,2614.66,1594.15,0,19594.08,30115.74,49,7,0.097,0,0,0.76,0.057
2024-01-28,GYM008,oberFiting - Salta,Salta,Salta,Anual,VIP,C02018,16,F,2023-10-18,3,Sí,Sí,App,Mobile,Nublado,No,0.95,60,7,0.743,2,161500.0,3738.95,18918.0,2757.24,196914.19,9001.63,6579.78,2277.18,3073.45,3000,23932.04,172982.15,48,8,0.206,0,0,0.66,0.006
2024-01-29,GYM002,oberFiting - Belgrano,Belgrano,CABA,Trimestral,Recurrente,C10012,24,F,2024-01-08,0,No,No,Presencial,Mobile,Nublado,Sí,0.93,53,3,0.424,4,54000.0,3165.97,36356.32,1660.06,95182.35,8063.34,5395.44,2569.69,2477.62,5000,23506.09,71676.26,41,8,0.318,1,0,0.49,0.042
2024-01-29,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Trimestral,Recurrente,C05827,40,F,2023-09-23,4,Sí,Sí,Web,Mobile,Nublado,No,1.1,55,4,0.534,1,45900.0,3234.14,10236.77,4604.55,63975.46,11228.18,6563.32,3542.46,3018.99,0,24352.95,39622.51,27,9,0.287,0,0,0.57,0.023
2024-01-29,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,VIP,C10790,16,M,2023-12-13,1,Sí,Sí,Web,Desktop,Frío,No,1.0,43,8,0.546,2,18000.0,3755.43,16358.17,1615.83,41729.43,7646.85,5323.57,2195.02,3557.02,0,18722.46,23006.97,40,9,0.155,0,0,0.67,0.055
2024-01-29,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Nuevo,C07945,24,F,2023-12-29,1,Sí,Sí,Presencial,Desktop,Nublado,No,1.0,14,8,0.294,0,17000.0,1920.17,0.0,4172.77,23092.94,9460.68,5064.68,3050.6,2450.99,0,20026.95,3065.99,42,9,0.261,0,0,0.69,0.021
2024-01-30,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Trimestral,Recurrente,C04548,17,M,2023-08-13,5,Sí,No,App,Mobile,Soleado,No,0.98,55,4,0.458,0,54000.0,2411.82,0.0,9020.33,65432.15,10917.69,5632.06,2197.7,2053.24,0,20800.69,44631.46,0,8,0.294,0,0,0.52,0.014
2024-01-30,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Trimestral,Nuevo,C11449,29,M,2024-01-25,0,Sí,No,Web,Mobile,Caluroso,No,1.13,73,4,0.473,1,54000.0,1653.03,6270.86,1675.3,63599.19,9677.74,5660.46,2383.0,1496.47,0,19217.67,44381.52,62,8,0.373,0,1,0.52,0.035
2024-01-30,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Anual,Recurrente,C01133,25,F,2023-11-01,2,Sí,Sí,App,Mobile,Nublado,No,0.96,60,9,0.171,0,171000.0,531.5,0.0,981.27,172512.77,9182.52,6100.58,2398.87,3320.14,0,21002.11,151510.66,52,4,0.223,0,0,0.72,0.012
2024-01-30,GYM008,oberFiting - Salta,Salta,Salta,Mensual,Recurrente,C08260,35,M,2024-01-03,0,Sí,Sí,App,Desktop,Nublado,No,1.04,59,11,0.653,1,18000.0,3594.3,10651.62,1303.23,33549.15,8354.69,5195.92,2068.93,2936.42,0,18555.96,14993.19,37,7,0.085,0,0,0.78,0.008
2024-01-31,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Recurrente,C01263,29,M,2023-11-26,2,Sí,Sí,App,Mobile,Soleado,No,0.81,51,5,0.301,0,17000.0,2302.1,0.0,1211.74,20513.84,6888.7,6295.75,2119.8,4818.75,5000,25123.0,-4609.16,35,7,0.24,0,2,0.6,0.025
2024-01-31,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Mensual,Recurrente,C01247,19,M,2023-10-15,3,Sí,No,Presencial,Mobile,Soleado,Sí,1.03,40,0,0.066,1,20000.0,421.3,11443.34,6132.63,37997.27,9307.12,5648.39,2440.73,1684.24,5000,24080.48,13916.79,72,6,0.363,0,1,0.4,0.024
2024-01-31,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Recurrente,C08108,48,M,2023-08-30,5,No,No,App,Mobile,Nublado,No,0.81,59,5,0.383,3,20000.0,2229.65,35721.43,1880.88,59831.96,10197.65,6409.77,1923.86,2774.96,3000,24306.24,35525.72,44,9,0.232,1,0,0.55,0.032
2024-02-01,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Nuevo,C08854,37,M,2023-12-22,2,Sí,No,App,Mobile,Soleado,No,1.02,40,0,0.045,0,20000.0,390.29,0.0,2006.39,22396.68,7409.39,4405.67,2520.79,1289.89,3000,18625.74,3770.94,26,7,0.445,0,0,0.4,0.025
2024-02-01,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Trimestral,Recurrente,C09511,20,M,2023-09-04,5,Sí,No,App,Mobile,Nublado,No,0.91,18,8,0.237,1,54000.0,1946.3,10026.9,745.32,66718.52,9430.04,7035.23,2558.04,1175.41,0,20198.72,46519.8,51,10,0.236,0,0,0.64,0.026
2024-02-01,GYM008,oberFiting - Salta,Salta,Salta,Premium,Nuevo,C00077,25,M,2023-11-09,3,Sí,No,App,Mobile,Soleado,No,1.07,39,13,0.471,0,35000.0,1966.47,0.0,1242.67,38209.14,10844.88,5470.36,2071.44,2068.94,0,20455.62,17753.52,37,10,0.193,0,1,0.79,0.029
2024-02-02,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Recurrente,C06581,20,M,2024-02-01,0,Sí,No,App,Mobile,Frío,Sí,1.15,76,2,0.309,0,20000.0,2629.87,0.0,1534.51,24164.38,9987.42,5662.15,2465.54,1901.37,0,20016.48,4147.9,38,7,0.299,0,0,0.44,0.006
2024-02-02,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Trimestral,Nuevo,C03873,44,M,2023-09-24,5,Sí,No,Web,Mobile,Nublado,No,1.19,44,7,0.066,0,54000.0,448.1,0.0,3345.05,57793.15,7331.9,7141.7,1525.48,2994.95,0,18994.03,38799.12,46,9,0.353,0,0,0.61,0.03
2024-02-02,GYM001,oberFiting - Palermo,Palermo,CABA,Mensual,Recurrente,C11559,50,M,2023-08-14,6,Sí,No,Presencial,Desktop,Nublado,No,1.0,75,9,0.555,1,20000.0,1122.36,7477.01,4382.76,32982.13,10809.41,5259.93,1477.91,1754.05,0,19301.3,13680.83,47,8,0.134,0,0,0.67,0.019
2024-02-03,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Recurrente,C08412,27,F,2023-10-04,4,Sí,Sí,App,Desktop,Soleado,No,0.99,62,9,0.319,1,17000.0,1711.63,11078.4,3887.38,33677.41,6947.88,5245.35,2421.79,2502.57,0,17117.59,16559.82,44,7,0.158,0,0,0.72,0.003
2024-02-04,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Anual,Recurrente,C08533,41,M,2023-12-10,2,Sí,Sí,App,Desktop,Frío,No,1.02,18,10,0.472,0,180500.0,1805.34,0.0,4196.51,186501.85,8155.71,6528.51,2774.46,4016.76,0,21475.44,165026.41,52,8,0.173,0,0,0.73,0.005
2024-02-04,GYM002,oberFiting - Belgrano,Belgrano,CABA,Anual,Nuevo,C01121,36,M,2024-01-21,1,Sí,No,App,Desktop,Soleado,No,0.94,87,9,0.213,0,190000.0,622.04,0.0,1606.99,192229.03,9953.35,7188.86,2200.25,1958.13,0,21300.59,170928.44,38,8,0.299,0,0,0.67,0.002
2024-02-04,GYM003,oberFiting - Recoleta,Recoleta,CABA,Premium,Nuevo,C11122,41,M,2024-01-15,1,Sí,No,Web,Tablet,Frío,No,1.03,64,14,0.659,0,35000.0,4877.26,0.0,11436.46,51313.72,8097.35,6036.42,2005.28,1281.49,0,17420.54,33893.18,58,8,0.154,0,0,0.8,0.043
2024-02-04,GYM008,oberFiting - Salta,Salta,Salta,Premium,Nuevo,C04813,35,F,2023-12-01,2,Sí,Sí,App,Mobile,Caluroso,No,1.11,65,7,0.384,2,29750.0,2167.11,15105.73,2683.27,49706.11,8448.84,6326.48,3270.72,3158.23,0,21204.27,28501.84,51,10,0.272,0,1,0.66,0.028
2024-02-05,GYM002,oberFiting - Belgrano,Belgrano,CABA,Premium,Nuevo,C05784,25,M,2023-09-19,5,Sí,No,Presencial,Mobile,Soleado,No,0.97,61,14,0.307,5,35000.0,853.0,33117.54,1437.76,70408.3,7851.81,5642.15,2946.17,2868.47,3000,22308.6,48099.7,46,8,0.189,0,0,0.82,0.008
2024-02-05,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Anual,Recurrente,C06694,56,F,2024-01-27,1,Sí,No,Web,Mobile,Caluroso,No,1.09,76,6,0.306,2,190000.0,1794.02,14368.09,2816.56,208978.67,5913.97,7286.6,2930.48,3137.82,0,19268.87,189709.8,60,7,0.269,0,0,0.58,0.021
2024-02-05,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Mensual,Nuevo,C11063,43,M,2024-01-26,1,No,No,Web,Mobile,Soleado,No,0.94,57,6,0.361,1,20000.0,768.93,7952.79,2714.54,31436.26,9232.26,6288.48,2170.87,1257.03,0,18948.64,12487.62,0,7,0.294,1,1,0.58,0.001
2024-02-05,GYM003,oberFiting - Recoleta,Recoleta,CABA,Anual,Recurrente,C01309,30,F,2023-09-27,5,Sí,No,App,Mobile,Frío,No,1.04,20,3,0.652,3,190000.0,4773.24,31269.04,3159.32,229201.6,9987.57,5626.98,1870.24,2196.15,0,19680.94,209520.66,64,9,0.295,0,0,0.47,0.016
2024-02-06,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Trimestral,Recurrente,C11143,30,M,2023-11-13,3,Sí,No,Web,Mobile,Frío,No,1.13,82,8,0.178,1,54000.0,727.02,8628.75,2447.41,65803.18,7638.98,6783.16,3151.76,1966.95,0,19540.85,46262.33,37,8,0.242,0,0,0.62,0.007
2024-02-06,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Anual,Nuevo,C02623,29,F,2023-12-10,2,Sí,No,Presencial,Mobile,Soleado,No,1.09,62,8,0.429,0,190000.0,2403.45,0.0,4794.79,197198.24,8396.66,5038.76,2785.67,721.47,3000,19942.56,177255.68,42,6,0.297,0,1,0.64,0.003
2024-02-06,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Premium,VIP,C08870,42,F,2023-10-19,4,Sí,No,Presencial,Mobile,Nublado,No,1.25,43,13,0.453,1,35000.0,2672.61,6471.12,818.48,44962.21,10863.86,5698.81,2635.25,1830.35,5000,26028.27,18933.94,57,9,0.115,0,1,0.79,0.001
2024-02-06,GYM003,oberFiting - Recoleta,Recoleta,CABA,Trimestral,Nuevo,C06238,24,M,2024-01-22,1,Sí,Sí,Web,Mobile,Frío,No,0.95,54,9,0.336,1,48600.0,2780.25,11418.41,602.77,63401.43,11460.11,5119.89,2895.18,2623.36,0,22098.54,41302.89,64,7,0.286,0,0,0.7,0.037
2024-02-07,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Trimestral,Nuevo,C06253,39,F,2024-01-16,1,Sí,No,Web,Desktop,Caluroso,No,1.1,41,5,0.419,0,54000.0,908.35,0.0,332.19,55240.54,8265.18,6464.44,3050.63,2083.25,3000,22863.5,32377.04,43,5,0.358,0,1,0.55,0.005
2024-02-07,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Premium,Nuevo,C09832,25,F,2023-10-06,4,Sí,No,App,Desktop,Soleado,No,0.89,71,13,0.403,1,35000.0,2474.37,8672.58,941.86,47088.81,9293.76,5998.16,2711.69,2731.08,0,20734.69,26354.12,42,7,0.2,0,0,0.79,0.004
2024-02-07,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,Recurrente,C04855,28,M,2023-12-05,2,Sí,No,Web,Mobile,Nublado,No,0.82,55,1,0.664,1,20000.0,1824.57,10916.49,2585.81,35326.87,10707.65,5763.93,2224.11,2416.92,5000,26112.61,9214.26,30,9,0.284,0,0,0.43,0.034
2024-02-08,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Nuevo,C08479,42,M,2023-10-03,4,Sí,No,App,Mobile,Nublado,No,1.0,46,6,0.121,0,20000.0,706.61,0.0,1514.08,22220.69,7523.55,6310.73,2893.42,2715.21,3000,22442.91,-222.22,60,6,0.318,0,0,0.58,0.006
2024-02-08,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Trimestral,Recurrente,C10602,23,F,2024-01-24,1,No,Sí,App,Mobile,Caluroso,No,0.82,13,3,0.386,1,48600.0,2809.67,11350.39,4239.66,66999.72,7436.74,4599.78,2087.22,3794.43,5000,22918.17,44081.55,48,7,0.321,1,0,0.54,0.029
2024-02-09,GYM002,oberFiting - Belgrano,Belgrano,CABA,Mensual,Recurrente,C01090,32,M,2023-10-25,4,No,Sí,App,Desktop,Caluroso,Sí,0.87,27,4,0.078,1,17000.0,517.6,9662.84,1508.9,28689.34,10435.66,7140.82,3605.2,2530.52,5000,28712.2,-22.86,81,8,0.282,1,0,0.57,0.012
2024-02-09,GYM003,oberFiting - Recoleta,Recoleta,CABA,Trimestral,Nuevo,C10141,29,M,2023-09-04,5,Sí,No,App,Mobile,Nublado,No,0.96,60,9,0.182,2,54000.0,606.86,17728.38,311.15,72646.39,10649.21,5499.56,2426.65,1630.46,5000,25205.88,47440.51,16,6,0.302,0,0,0.67,0.016
2024-02-09,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Anual,Recurrente,C02654,17,M,2023-12-10,2,Sí,No,Web,Tablet,Frío,No,0.91,45,8,0.187,0,190000.0,1030.97,0.0,4709.95,195740.92,9104.42,4525.98,2581.08,2038.44,3000,21249.92,174491.0,51,7,0.241,0,0,0.62,0.019
2024-02-10,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Premium,Nuevo,C11712,49,M,2023-12-08,2,No,No,App,Mobile,Lluvioso,No,0.99,36,6,0.684,2,35000.0,3995.41,13750.93,908.04,53654.38,12853.44,4722.24,1347.26,1552.26,3000,23475.2,30179.18,35,8,0.312,1,2,0.56,0.037
2024-02-10,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,Recurrente,C04959,30,M,2023-10-12,4,Sí,Sí,App,Mobile,Nublado,No,1.14,61,10,0.512,2,19000.0,2959.02,21796.0,5682.24,49437.26,9914.43,5925.94,2636.73,2523.9,3000,24001.0,25436.26,35,10,0.119,0,0,0.75,0.009
2024-02-10,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Mensual,Nuevo,C06667,22,M,2023-11-12,3,Sí,No,Web,Mobile,Soleado,No,1.05,98,5,0.469,0,20000.0,1641.05,0.0,310.43,21951.48,7887.98,5122.3,2479.31,2064.76,0,17554.35,4397.13,61,6,0.303,0,0,0.55,0.002
2024-02-10,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,Nuevo,C06765,22,F,2024-01-03,1,Sí,No,Web,Mobile,Soleado,No,1.02,63,6,0.645,2,20000.0,4867.99,15290.63,6589.91,46748.53,6212.94,5253.05,2925.3,2072.92,0,16464.21,30284.32,58,7,0.265,0,0,0.58,0.016
2024-02-10,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Trimestral,Recurrente,C00246,36,M,2023-10-27,4,No,No,Presencial,Mobile,Caluroso,No,0.93,45,3,0.826,2,54000.0,2837.84,21893.94,623.05,79354.83,9474.94,4944.92,3097.42,2515.56,5000,25032.84,54321.99,20,7,0.277,1,0,0.49,0.019
2024-02-11,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Mensual,Recurrente,C01369,28,F,2023-09-12,5,Sí,No,Web,Mobile,Nublado,No,0.92,73,8,0.363,1,20000.0,1117.22,9147.14,1221.36,31485.72,8843.04,5813.42,2617.18,537.46,0,17811.1,13674.62,27,7,0.174,0,0,0.64,0.038
2024-02-12,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Recurrente,C01838,29,M,2023-12-08,2,Sí,No,Web,Mobile,Nublado,No,0.97,72,8,0.389,0,20000.0,2763.83,0.0,6569.17,29333.0,7499.01,7462.34,3051.52,2570.01,0,20582.88,8750.12,45,8,0.171,0,0,0.64,0.005
2024-02-12,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Anual,Nuevo,C02189,36,M,2023-11-23,3,Sí,No,App,Tablet,Soleado,No,1.0,67,3,0.909,0,190000.0,5765.53,0.0,1386.15,197151.68,8229.41,6059.57,2068.09,1582.18,0,17939.25,179212.43,29,8,0.349,0,0,0.49,0.017
2024-02-12,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,VIP,C08009,46,F,2023-12-25,2,No,Sí,Web,Mobile,Lluvioso,No,1.0,34,7,0.2,1,18000.0,868.85,10381.93,4329.31,38580.09,7922.13,6344.06,1906.91,3597.78,5000,24770.88,13809.21,34,7,0.21,1,0,0.64,0.037
2024-02-13,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Premium,Recurrente,C06250,35,F,2023-10-02,4,No,No,App,Desktop,Nublado,No,0.87,34,11,0.442,2,35000.0,3062.92,17098.71,2129.14,57290.77,8906.13,5229.02,2183.87,1452.01,3000,20771.03,36519.74,31,8,0.156,1,0,0.73,0.028
2024-02-13,GYM001,oberFiting - Palermo,Palermo,CABA,Mensual,Recurrente,C06566,26,M,2023-10-06,4,Sí,Sí,App,Mobile,Caluroso,No,0.97,77,3,0.298,1,17000.0,2358.25,9932.99,1881.19,31172.43,7680.35,5204.5,2779.53,2330.36,5000,22994.74,8177.69,48,8,0.28,0,1,0.54,0.033
2024-02-13,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,VIP,C07459,51,M,2023-08-21,6,Sí,No,App,Mobile,Caluroso,No,0.97,39,6,0.374,3,20000.0,2457.75,23217.47,2279.41,52954.63,6005.52,6706.58,2255.39,1555.5,0,16522.99,36431.64,30,9,0.213,0,0,0.58,0.054
2024-02-14,GYM002,oberFiting - Belgrano,Belgrano,CABA,Premium,Nuevo,C02552,35,F,2023-12-31,2,Sí,No,Web,Mobile,Nublado,Sí,1.17,42,6,0.178,3,35000.0,1204.98,23079.24,2717.75,62001.97,10996.53,7014.7,3478.12,1559.75,5000,28049.1,33952.87,40,9,0.362,0,0,0.58,0.014
2024-02-14,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,Recurrente,C08177,16,F,2024-01-28,1,Sí,No,Web,Mobile,Frío,No,0.93,42,4,0.335,0,20000.0,2186.26,0.0,5724.9,27911.16,11407.06,6663.33,3303.95,1216.7,0,22591.04,5320.12,62,6,0.256,0,0,0.5,0.013
2024-02-14,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Premium,Recurrente,C03474,28,M,2023-11-19,3,Sí,No,Web,Mobile,Frío,No,0.85,37,11,0.864,5,35000.0,2478.29,39193.86,2984.65,79656.8,8723.35,6807.66,3155.85,1895.32,3000,23582.18,56074.62,81,7,0.114,0,1,0.71,0.012
2024-02-14,GYM001,oberFiting - Palermo,Palermo,CABA,Trimestral,Recurrente,C00496,25,M,2024-02-12,0,Sí,Sí,Presencial,Mobile,Frío,No,1.02,41,3,0.293,1,48600.0,1853.67,9894.87,1462.05,61810.59,8198.02,5830.75,2824.99,3712.68,5000,25566.44,36244.15,75,9,0.331,0,0,0.52,0.013
2024-02-14,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Anual,Nuevo,C05537,32,M,2023-09-02,5,Sí,No,App,Desktop,Soleado,No,1.01,49,10,0.327,0,190000.0,2853.74,0.0,835.81,193689.55,9873.46,6598.61,2261.27,41.08,0,18774.42,174915.13,47,7,0.267,0,0,0.7,0.006
2024-02-14,GYM008,oberFiting - Salta,Salta,Salta,Mensual,Recurrente,C03121,31,M,2024-02-03,0,Sí,No,App,Desktop,Frío,No,0.96,30,9,0.387,0,20000.0,1744.01,0.0,1434.41,23178.42,9497.15,5538.77,3511.36,1624.14,5000,25171.42,-1993.0,31,7,0.151,0,1,0.65,0.021
2024-02-15,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Trimestral,Recurrente,C11425,34,M,2023-12-01,2,Sí,No,Presencial,Mobile,Lluvioso,No,1.06,46,4,0.615,2,54000.0,4231.92,20846.15,4220.27,83298.34,7777.34,5936.34,2108.31,2586.88,3000,21408.87,61889.47,39,7,0.278,0,0,0.5,0.009
2024-02-15,GYM001,oberFiting - Palermo,Palermo,CABA,Anual,Recurrente,C02721,17,F,2024-01-02,1,Sí,No,Web,Desktop,Soleado,No,0.96,66,7,0.466,1,190000.0,2907.33,10645.51,1694.42,205247.26,7200.09,5637.3,3000.34,1379.91,0,17217.64,188029.62,0,8,0.233,0,0,0.61,0.009
2024-02-15,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Trimestral,Recurrente,C06647,39,F,2023-12-15,2,Sí,Sí,Presencial,Mobile,Nublado,No,1.13,81,2,0.414,1,48600.0,1615.21,10754.08,2128.92,63098.21,8174.13,6356.09,1381.26,3782.2,3000,22693.68,40404.53,51,8,0.339,0,1,0.51,0.02
2024-02-16,GYM008,oberFiting - Salta,Salta,Salta,Trimestral,VIP,C10572,56,F,2024-01-29,1,Sí,No,Web,Mobile,Caluroso,No,1.19,73,3,0.593,2,54000.0,3415.61,13502.8,1455.77,72374.18,6264.71,6135.14,2249.34,2020.96,0,16670.15,55704.03,30,8,0.301,0,0,0.49,0.008
2024-02-17,GYM002,oberFiting - Belgrano,Belgrano,CABA,Anual,Nuevo,C07139,30,F,2024-01-29,1,Sí,Sí,Web,Tablet,Lluvioso,No,0.94,36,12,0.525,0,180500.0,2631.74,0.0,4172.02,187303.76,8319.44,5614.17,1420.62,3610.73,0,18964.96,168338.8,40,6,0.207,0,0,0.79,0.017
2024-02-17,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Trimestral,Recurrente,C07775,62,F,2023-12-15,2,Sí,No,App,Mobile,Soleado,No,1.2,72,5,0.564,0,54000.0,4425.76,0.0,334.89,58760.65,8103.8,6551.06,1997.03,1391.36,0,18043.25,40717.4,100,9,0.264,0,1,0.55,0.028
2024-02-17,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,Recurrente,C08075,16,M,2023-12-31,2,Sí,No,Presencial,Desktop,Nublado,No,1.15,54,5,0.517,2,20000.0,4025.89,15090.36,3453.43,42569.68,9254.87,6802.25,3326.54,1876.45,3000,24260.11,18309.57,64,9,0.218,0,0,0.55,0.032
2024-02-17,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Premium,Recurrente,C09448,30,M,2023-09-27,5,Sí,No,App,Mobile,Nublado,No,1.07,33,11,0.35,3,35000.0,707.36,21785.86,1799.48,59292.7,11660.09,5015.83,3104.97,1378.31,5000,26159.2,33133.5,27,8,0.165,0,0,0.73,0.017
2024-02-17,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,Nuevo,C10365,41,F,2024-02-03,0,No,Sí,App,Mobile,Lluvioso,No,1.07,14,8,0.439,2,19000.0,3371.33,16684.31,1882.59,40938.23,7885.82,4842.2,2378.01,1457.66,0,16563.69,24374.54,22,9,0.246,1,1,0.67,0.017
2024-02-18,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Mensual,Recurrente,C03552,30,F,2024-01-02,1,Sí,No,Web,Desktop,Caluroso,No,0.84,40,9,0.175,1,20000.0,1244.7,6430.39,2494.45,30169.54,5407.91,6327.71,2486.52,2526.43,0,16748.57,13420.97,48,8,0.173,0,0,0.67,0.023
2024-02-18,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,VIP,C02847,46,M,2023-09-07,5,Sí,No,App,Desktop,Soleado,No,1.0,48,3,0.479,3,20000.0,3657.3,28882.02,1396.56,58935.88,10870.68,5387.74,3098.2,2336.55,0,21693.17,37242.71,55,6,0.262,0,0,0.49,0.043
2024-02-18,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,Recurrente,C09706,49,F,2023-11-04,3,Sí,No,App,Desktop,Frío,No,1.09,22,7,0.704,1,20000.0,5287.78,6880.63,1642.35,33810.76,5985.27,5338.4,3123.57,1584.08,0,16031.32,17779.44,49,9,0.16,0,1,0.59,0.009
2024-02-18,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Trimestral,Nuevo,C11286,53,F,2024-01-20,1,Sí,No,Web,Desktop,Nublado,No,0.97,37,12,0.717,0,54000.0,2718.15,0.0,4334.4,61052.55,7261.91,6301.65,1792.38,1921.51,3000,20277.45,40775.1,52,8,0.188,0,0,0.76,0.018
2024-02-18,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Recurrente,C01619,17,M,2023-12-06,2,Sí,No,App,Mobile,Nublado,No,1.03,76,8,0.661,0,20000.0,5216.63,0.0,4494.27,29710.9,7302.33,7285.17,2182.15,1383.33,0,18152.98,11557.92,75,9,0.144,0,0,0.64,0.024
2024-02-18,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Recurrente,C06107,52,F,2023-11-24,3,Sí,No,App,Mobile,Caluroso,No,1.12,63,6,0.56,1,20000.0,4143.1,8973.4,3546.53,36663.03,9614.69,5604.48,3168.58,2788.85,0,21176.6,15486.43,15,8,0.194,0,0,0.58,0.007
